               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.011359,            0.010819,          0.00012443,             0.99706,             0.99122,             0.99463,             0.91159,           0.0096213,           0.0098342,          0.00011674,           0.0063895,           0.0063895,           0.0063895
                 133,            0.011143,            0.010683,          0.00012871,             0.99633,             0.99171,             0.99456,             0.91096,           0.0096801,           0.0098209,          0.00011619,           0.0063432,           0.0063432,           0.0063432
                 134,            0.011154,            0.010783,          0.00012636,             0.99632,             0.99147,             0.99455,             0.91091,           0.0096202,           0.0097651,          0.00011458,           0.0062969,           0.0062969,           0.0062969
                 135,            0.011114,            0.010817,          0.00012223,             0.99584,             0.99196,             0.99458,              0.9114,           0.0096166,           0.0097859,           0.0001131,           0.0062505,           0.0062505,           0.0062505
                 136,            0.011329,             0.01095,          0.00012332,             0.99633,             0.99196,             0.99453,             0.91274,           0.0096351,           0.0098265,          0.00011439,            0.006204,            0.006204,            0.006204
                 137,            0.010919,             0.01072,          0.00011902,             0.99631,             0.99123,             0.99455,             0.91257,            0.009567,           0.0098081,          0.00011177,           0.0061574,           0.0061574,           0.0061574
                 138,            0.010996,            0.010518,          0.00012016,             0.99682,             0.99147,             0.99451,              0.9121,           0.0096214,           0.0097996,          0.00011149,           0.0061107,           0.0061107,           0.0061107
                 139,            0.010987,            0.010576,          0.00011783,             0.99681,             0.99098,             0.99456,             0.91142,           0.0096042,           0.0097578,          0.00011003,            0.006064,            0.006064,            0.006064
                 140,            0.010896,             0.01067,          0.00011655,             0.99633,             0.99137,             0.99455,              0.9117,           0.0095937,           0.0097462,          0.00010911,           0.0060172,           0.0060172,           0.0060172
                 141,            0.010978,            0.010644,          0.00011767,             0.99657,             0.99147,             0.99456,             0.91207,           0.0096251,            0.009783,          0.00010958,           0.0059704,           0.0059704,           0.0059704
                 142,            0.010739,            0.010376,          0.00011521,             0.99657,             0.99147,              0.9945,             0.91258,           0.0096085,           0.0098386,          0.00010749,           0.0059235,           0.0059235,           0.0059235
                 143,            0.010709,            0.010721,          0.00011462,             0.99608,             0.99172,             0.99454,             0.91391,           0.0095413,           0.0097168,           0.0001055,           0.0058766,           0.0058766,           0.0058766
                 144,            0.010851,            0.010635,          0.00011692,             0.99657,             0.99147,             0.99452,             0.91214,            0.009546,           0.0097137,          0.00010463,           0.0058296,           0.0058296,           0.0058296
                 145,            0.010679,             0.01053,           0.0001157,             0.99632,             0.99123,              0.9945,             0.91298,            0.009541,           0.0097597,          0.00010414,           0.0057826,           0.0057826,           0.0057826
                 146,            0.010697,            0.010299,          0.00010923,             0.99657,             0.99147,             0.99449,             0.91282,           0.0095435,           0.0097248,          0.00010279,           0.0057355,           0.0057355,           0.0057355
                 147,            0.010808,            0.010612,          0.00011411,             0.99681,             0.99147,             0.99453,              0.9139,           0.0095529,           0.0097482,          0.00010304,           0.0056884,           0.0056884,           0.0056884
                 148,            0.010649,            0.010364,          0.00010661,             0.99681,             0.99122,             0.99454,             0.91356,           0.0095864,           0.0097691,          0.00010245,           0.0056413,           0.0056413,           0.0056413
                 149,            0.010587,            0.010321,          0.00011154,             0.99633,             0.99171,             0.99448,             0.91342,           0.0095698,           0.0097626,          0.00010133,           0.0055942,           0.0055942,           0.0055942
