               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.021783,            0.029361,           0.0031916,             0.93162,             0.94083,             0.96158,             0.64659,            0.021854,            0.034846,              0.0037,           0.0068006,           0.0068006,           0.0068006
                 124,            0.020094,            0.026356,           0.0025102,             0.93422,             0.94764,             0.97119,             0.65792,            0.022607,            0.035813,           0.0031869,           0.0067555,           0.0067555,           0.0067555
                 125,            0.021622,            0.027822,           0.0030274,             0.93782,             0.94307,             0.97183,              0.6824,            0.022044,            0.033309,           0.0035449,           0.0067101,           0.0067101,           0.0067101
                 126,            0.020994,            0.027921,           0.0030234,             0.94203,              0.9432,             0.96344,             0.65732,            0.022078,             0.03566,           0.0034811,           0.0066647,           0.0066647,           0.0066647
                 127,            0.021862,            0.030092,           0.0030625,             0.94088,             0.94477,             0.96347,              0.6583,            0.022064,            0.035847,           0.0035615,           0.0066191,           0.0066191,           0.0066191
                 128,            0.022514,            0.030135,           0.0031717,             0.93319,             0.95084,             0.97211,              0.6473,            0.022357,            0.033607,            0.003931,           0.0065734,           0.0065734,           0.0065734
                 129,            0.021163,             0.02782,           0.0028258,             0.93421,             0.95178,             0.97997,             0.65899,            0.021891,            0.033876,           0.0039266,           0.0065276,           0.0065276,           0.0065276
                 130,            0.022149,            0.029372,           0.0034323,               0.942,             0.94581,             0.97473,             0.66396,            0.021954,            0.033588,            0.002428,           0.0064816,           0.0064816,           0.0064816
                 131,            0.022177,            0.028186,           0.0031366,             0.94017,             0.95254,             0.97528,             0.68593,            0.021127,            0.032952,           0.0029384,           0.0064356,           0.0064356,           0.0064356
                 132,            0.022441,            0.029267,           0.0033017,              0.9125,             0.95204,             0.97512,             0.66292,            0.021724,            0.033346,           0.0034034,           0.0063895,           0.0063895,           0.0063895
                 133,            0.021698,            0.028297,           0.0031741,             0.93191,             0.98542,               0.978,             0.66531,            0.021928,            0.033149,           0.0042206,           0.0063432,           0.0063432,           0.0063432
                 134,            0.020685,            0.027347,           0.0030529,             0.93296,             0.99381,             0.98625,             0.68495,            0.021653,            0.032423,           0.0031111,           0.0062969,           0.0062969,           0.0062969
                 135,            0.021016,             0.02784,             0.00311,             0.93751,             0.95097,             0.98164,             0.69659,            0.020478,             0.03378,           0.0022859,           0.0062505,           0.0062505,           0.0062505
                 136,            0.021718,            0.028729,            0.003209,             0.98673,             0.93178,             0.98171,             0.67476,            0.021109,             0.03357,           0.0024462,            0.006204,            0.006204,            0.006204
                 137,            0.021149,            0.028735,           0.0033959,             0.93997,             0.94987,             0.98012,             0.68302,            0.021211,            0.032716,           0.0024391,           0.0061574,           0.0061574,           0.0061574
                 138,             0.02105,            0.028062,           0.0033654,              0.9369,             0.94406,             0.97853,             0.67793,            0.020753,            0.032699,           0.0028626,           0.0061107,           0.0061107,           0.0061107
                 139,            0.021867,            0.028356,           0.0033703,             0.93462,             0.99317,             0.98471,             0.67306,             0.02181,            0.033049,           0.0033532,            0.006064,            0.006064,            0.006064
